data,total_servido,total_reservas,etapa_acad_4,erro_planejamento_ontem,reservas_media_movel_5d,total_reservas_lag_2,dia_semana_sin,dia_semana_cos,reservas_media_movel_3d,total_reservas_lag_7,total_reservas_lag_1,dia_semana,eh_segunda,total_reservas_lag_3,etapa_acad_1,temp_media_ontem,eh_sexta,etapa_acad_2,chuva_ontem,etapa_acad_3,bert_660,bert_31,bert_761,vespera_feriado,bert_164,bert_510,bert_437,bert_726,bert_250,bert_341,bert_255,bert_658,bert_419,bert_201,bert_568,bert_659,bert_263,bert_184,bert_129,bert_25,bert_107,bert_399,bert_30,bert_300,bert_729,bert_69,bert_738,bert_447,bert_405,bert_429,bert_113
2024-09-13,209.0,107.0,0,17.0,143.8,132.0,-0.433883739117558,-0.9009688679024191,153.33333333333334,110.0,192.0,4,0,136.0,0,24.29,1,0,0.0,1,0.0034155932,0.099269696,0.06785693,0,-0.10292701,-0.2765322,0.067905135,-0.1831666,-0.18242717,0.07250521,-0.10804119,-0.2665223,0.32658237,0.16440041,0.22067368,1.2046664,0.18415952,0.12592736,-0.36295146,0.6353011,0.3399742,-0.030211192,0.14487587,-0.059189357,-0.22754696,0.20361026,0.09355293,-0.45921168,0.5375253,-0.037439264,-0.14135835
2024-09-16,192.0,177.0,0,102.0,138.4,192.0,0.0,1.0,143.66666666666666,166.0,107.0,0,1,132.0,0,23.39,0,0,0.0,1,0.0915976,0.42922252,-0.008488979,0,-0.005861253,-0.12250818,0.047977682,-0.31918368,-0.2570929,0.05777196,-0.1230386,-0.23309858,0.480432,0.09435944,0.029751126,1.278955,0.16000898,-0.0049458565,-0.48703778,0.7639996,0.44930542,0.1779524,0.06857334,-0.023386499,-0.04641223,0.1727173,0.06874626,-0.31110415,0.51516956,-0.15717095,-0.21043116
2024-09-20,192.0,106.0,0,15.0,148.8,107.0,-0.433883739117558,-0.9009688679024191,158.66666666666666,134.0,177.0,4,0,192.0,0,17.49,1,0,7.7,1,0.0915976,0.42922252,-0.008488979,0,-0.005861253,-0.12250818,0.047977682,-0.31918368,-0.2570929,0.05777196,-0.1230386,-0.23309858,0.480432,0.09435944,0.029751126,1.278955,0.16000898,-0.0049458565,-0.48703778,0.7639996,0.44930542,0.1779524,0.06857334,-0.023386499,-0.04641223,0.1727173,0.06874626,-0.31110415,0.51516956,-0.15717095,-0.21043116
2024-09-23,171.0,147.0,0,86.0,142.8,177.0,0.0,1.0,130.0,125.0,106.0,0,1,107.0,0,23.14,0,0,0.0,1,0.18223912,0.30702457,0.19079144,0,-0.03238418,0.061017778,-0.050251614,-0.28137067,-0.130612,0.026843315,-0.072855435,-0.23588766,0.44667053,0.14104186,0.096012294,0.5253734,0.16062081,0.04631138,-0.42842388,0.51330453,0.26001796,0.11114105,0.062070653,-0.07890813,-0.1389314,-0.17367601,0.23326106,-0.24523468,0.3714997,-0.27300695,-0.2700489
2024-09-27,171.0,97.0,0,24.0,145.8,106.0,-0.433883739117558,-0.9009688679024191,143.33333333333334,136.0,147.0,4,0,177.0,0,24.16,1,0,0.0,1,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2024-09-30,141.0,209.0,0,74.0,126.8,147.0,0.0,1.0,116.66666666666669,132.0,97.0,0,1,106.0,0,21.69,0,0,0.0,1,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2024-10-04,141.0,120.0,0,-68.0,147.2,97.0,-0.433883739117558,-0.9009688679024191,151.0,192.0,209.0,4,0,147.0,0,22.43,1,0,0.0,1,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-02-24,194.0,167.0,0,21.0,135.8,209.0,0.0,1.0,142.0,107.0,120.0,0,1,97.0,1,16.11,0,0,0.0,0,0.13662365,0.35328525,0.024503779,0,0.05891242,-0.22154458,0.116969176,-0.24575108,-0.092492685,0.13278583,-0.07711555,-0.27722943,0.39415538,0.15609382,0.08816245,1.305847,0.11894704,0.011258664,-0.41578346,0.57281077,0.42925903,0.09589224,0.17311396,-0.13270703,-0.22298081,0.16467449,0.10853916,-0.37296155,0.47736338,-0.100564234,-0.2050784
2025-02-25,130.0,76.0,0,27.0,148.0,120.0,0.7818314824680298,0.6234898018587336,165.33333333333334,177.0,167.0,1,0,209.0,1,24.58,0,0,0.0,0,-0.08155357,0.1956618,0.18332256,0,0.1803539,-0.2115048,0.1721112,-0.08967853,-0.1355899,-0.035984695,-0.03353742,-0.37859854,0.34167844,0.19639362,0.21149871,0.820908,0.26447096,-0.03555247,-0.45736206,0.45840696,0.28357267,0.0065447832,-0.029096324,0.060556605,-0.1756672,-0.005720562,0.14853151,-0.4843245,0.4758583,-0.10721057,-0.3493109
2025-02-26,159.0,151.0,0,54.0,133.8,167.0,0.9749279121818236,-0.2225209339563143,121.0,106.0,76.0,2,0,120.0,1,25.12,0,0,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-02-27,120.0,114.0,0,8.0,144.6,76.0,0.4338837391175582,-0.900968867902419,131.33333333333334,147.0,151.0,3,0,167.0,1,25.37,0,0,0.0,0,0.18223912,0.30702457,0.19079144,0,-0.03238418,0.061017778,-0.050251614,-0.28137067,-0.130612,0.026843315,-0.072855435,-0.23588766,0.44667053,0.14104186,0.096012294,0.5253734,0.16062081,0.04631138,-0.42842388,0.51330453,0.26001796,0.11114105,0.062070653,-0.07890813,-0.1389314,-0.17367601,0.23326106,-0.24523468,0.3714997,-0.27300695,-0.2700489
2025-02-28,120.0,118.0,0,6.0,125.6,151.0,-0.433883739117558,-0.9009688679024191,113.66666666666669,97.0,114.0,4,0,76.0,1,25.07,1,0,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-03-06,106.0,127.0,0,2.0,125.2,114.0,0.4338837391175582,-0.900968867902419,127.66666666666669,209.0,118.0,3,0,151.0,1,24.24,0,0,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-03-07,110.0,67.0,0,-21.0,117.2,118.0,-0.433883739117558,-0.9009688679024191,119.66666666666669,120.0,127.0,4,0,114.0,1,22.87,1,0,0.0,0,-0.009425668,0.573444,0.12912399,0,-0.06555765,0.009296784,-0.022414817,-0.21410486,-0.31461492,-0.007902154,-0.23976238,-0.396004,0.26396388,-0.011541588,0.028484514,0.53580457,0.07517425,-0.053066198,-0.4204986,0.5590577,0.47052974,0.030329525,0.121303186,-0.042535134,-0.121454,-0.0002815085,0.19423155,-0.14887105,0.37279078,-0.24106416,-0.2637917
2025-03-10,180.0,189.0,0,43.0,115.4,127.0,0.0,1.0,104.0,167.0,67.0,0,1,118.0,1,23.27,0,0,0.0,0,-0.07330568,0.23275623,0.033618826,0,0.23834507,-0.21245696,0.08017002,-0.04232706,-0.21217686,0.048327148,-0.04520625,-0.4320591,0.15628842,0.054584797,0.17258444,0.74925196,0.24492776,-0.073520504,-0.4250554,0.55169684,0.34332448,0.0028304732,-0.10289102,0.04706717,-0.217183,0.11178513,0.20536126,-0.48457,0.4088549,-0.07079689,-0.36607972
2025-03-11,144.0,154.0,0,-9.0,123.0,67.0,0.7818314824680298,0.6234898018587336,127.66666666666669,76.0,189.0,1,0,127.0,1,22.96,0,0,0.0,0,0.031360433,0.21024665,0.06650998,0,0.094086565,-0.094909206,0.18275745,-0.2790198,-0.15307087,0.08757634,0.014722794,-0.2250475,0.38743216,0.12535009,0.09216539,0.8122669,0.10173578,-0.16756497,-0.5354453,0.59482294,0.36198586,0.07382302,0.07922535,-0.06487474,-0.27264306,0.044045642,0.13723297,-0.41580504,0.4294645,-0.045924906,-0.28538007
2025-03-12,170.0,136.0,0,-10.0,131.0,189.0,0.9749279121818236,-0.2225209339563143,136.66666666666666,151.0,154.0,2,0,67.0,1,22.97,0,0,0.0,0,0.12917292,0.31362167,0.17427914,0,-0.10363437,-0.0702569,0.05400527,-0.089583956,-0.236616,-0.06858986,-0.25866818,-0.32274935,0.36807775,0.1947844,0.085141644,0.62398595,0.17272122,0.115460396,-0.47886732,0.44713497,0.36020666,0.058386896,0.038761694,0.007989858,-0.06467176,-0.22969641,0.17454591,-0.15838033,0.3716421,-0.38814723,-0.23778585
2025-03-17,154.0,142.0,0,34.0,134.6,154.0,0.0,1.0,159.66666666666666,114.0,136.0,0,1,189.0,1,23.91,0,0,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-03-18,115.0,137.0,0,12.0,137.6,136.0,0.7818314824680298,0.6234898018587336,144.0,118.0,142.0,1,0,154.0,1,21.81,0,0,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-03-19,216.0,125.0,0,-22.0,151.6,142.0,0.9749279121818236,-0.2225209339563143,138.33333333333334,127.0,137.0,2,0,136.0,1,22.59,0,0,0.0,0,0.21714865,0.37698838,-0.09813722,0,-0.40906712,-0.27927667,0.261387,-0.20107229,-0.3356704,0.08699141,-0.043832894,-0.6787074,0.34087074,0.42106882,0.1477974,0.98940873,0.23587282,0.22861727,-0.5381407,0.4175203,0.20476362,-0.45833364,0.035164926,-0.09461888,-0.19499612,-0.25220463,0.10202018,-0.38484678,0.11611826,-0.35254815,-0.22565296
2025-03-20,167.0,150.0,0,91.0,138.8,137.0,0.4338837391175582,-0.900968867902419,134.66666666666666,67.0,125.0,3,0,142.0,1,20.71,0,0,0.0,0,0.010454751,0.16501611,0.29164174,0,0.08321442,-0.12643813,-0.0186792,-0.011767538,-0.15633717,-0.121515065,-0.082817204,-0.47343272,0.36839658,0.27054378,0.17721063,0.6931892,0.2675761,0.011002211,-0.4338408,0.4369779,0.24745515,0.07329978,-0.016252058,0.041445713,-0.11007626,-0.216881,0.19247451,-0.31478474,0.3804638,-0.19396353,-0.30110234
2025-03-21,113.0,76.0,0,17.0,138.0,125.0,-0.433883739117558,-0.9009688679024191,137.33333333333334,189.0,150.0,4,0,137.0,1,20.22,1,0,0.0,0,-0.060145244,0.11590349,0.05114708,0,-0.15599544,-0.25463727,0.10838225,-0.14323545,-0.28211114,-0.02382509,-0.16971605,-0.32889563,0.23754148,0.1566,0.28043365,1.086354,0.28275284,0.20126246,-0.42542478,0.6023204,0.13857085,-0.053228047,0.1665519,0.06598766,-0.14221491,0.020114584,0.0074848463,-0.3978964,0.47454923,-0.17794958,-0.27879503
2025-03-24,172.0,136.0,0,37.0,126.0,150.0,0.0,1.0,117.0,154.0,76.0,0,1,125.0,1,20.48,0,0,0.0,0,0.04214011,0.5118758,0.044821598,0,0.002324255,-0.017171893,0.001605983,-0.2515152,-0.38046214,0.028348407,-0.24475831,-0.38642928,0.2950206,0.054655127,0.039235856,0.7549287,0.096966594,-0.07867806,-0.35702628,0.6364637,0.4673127,0.13241667,0.14954807,0.055756588,-0.1790626,0.092392735,0.13952142,-0.26327854,0.39149618,-0.13600582,-0.30759287
2025-03-25,147.0,133.0,0,36.0,124.8,76.0,0.7818314824680298,0.6234898018587336,120.66666666666669,136.0,136.0,1,0,150.0,1,22.42,0,0,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-03-26,159.0,126.0,0,14.0,124.0,136.0,0.9749279121818236,-0.2225209339563143,115.0,142.0,133.0,2,0,76.0,1,22.77,0,0,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-03-27,112.0,148.0,0,33.0,124.2,133.0,0.4338837391175582,-0.900968867902419,131.66666666666666,137.0,126.0,3,0,136.0,1,21.7,0,0,0.0,0,0.10147345,0.2815533,0.0016248311,0,-0.0033697598,-0.09583258,0.20762314,-0.2875399,-0.095816866,0.12255684,0.014404552,-0.21387236,0.3935431,0.08237145,0.08144768,0.61820716,0.12977596,-0.052145652,-0.63195485,0.41073105,0.33174366,-0.019982727,0.059974615,-0.18121457,-0.19063817,0.04268353,0.10402151,-0.3506383,0.39302197,-0.22197786,-0.2683831
2025-03-28,123.0,78.0,0,-36.0,123.8,126.0,-0.433883739117558,-0.9009688679024191,135.66666666666666,125.0,148.0,4,0,133.0,1,21.98,1,0,0.0,0,0.026123447,0.15367033,0.15595214,0,0.18088587,-0.08682702,0.14921793,-0.10767325,-0.050350416,0.028616501,0.22867998,-0.38810602,0.35574406,0.1765357,0.16718282,0.5309534,0.25726762,-0.15494491,-0.59608805,0.38374203,0.25736582,-0.03056952,-0.058924012,-0.062035136,-0.18547095,0.028058568,0.14468265,-0.49230656,0.43206385,-0.01084519,-0.36167997
2025-03-31,174.0,151.0,0,45.0,124.2,148.0,0.0,1.0,117.33333333333331,150.0,78.0,0,1,126.0,1,23.09,0,0,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-04-01,158.0,142.0,0,23.0,127.2,78.0,0.7818314824680298,0.6234898018587336,125.66666666666669,76.0,151.0,1,0,148.0,1,22.71,0,0,0.0,0,-0.0065392004,0.13590191,0.07268581,0,-0.007250891,0.012476118,0.0072002886,-0.016523419,-0.16422874,0.076053634,-0.2684899,-0.45768854,0.20367149,0.14743553,0.15469024,0.8136817,0.26366132,0.008042286,-0.247899,0.70564145,0.43398377,0.13585821,0.052925132,0.026796173,-0.26130983,-0.14296529,0.24958107,-0.14302799,0.39805904,-0.1212941,-0.2562959
2025-04-02,176.0,139.0,0,16.0,129.0,151.0,0.9749279121818236,-0.2225209339563143,123.66666666666669,136.0,142.0,2,0,78.0,1,22.84,0,0,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-04-03,131.0,163.0,0,37.0,131.6,142.0,0.4338837391175582,-0.900968867902419,144.0,133.0,139.0,3,0,151.0,1,24.2,0,0,0.0,0,0.0915976,0.42922252,-0.008488979,0,-0.005861253,-0.12250818,0.047977682,-0.31918368,-0.2570929,0.05777196,-0.1230386,-0.23309858,0.480432,0.09435944,0.029751126,1.278955,0.16000898,-0.0049458565,-0.48703778,0.7639996,0.44930542,0.1779524,0.06857334,-0.023386499,-0.04641223,0.1727173,0.06874626,-0.31110415,0.51516956,-0.15717095,-0.21043116
2025-04-04,118.0,78.0,0,-32.0,134.6,139.0,-0.433883739117558,-0.9009688679024191,148.0,126.0,163.0,4,0,142.0,1,23.85,1,0,0.2,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-04-14,172.0,142.0,0,40.0,134.6,163.0,0.0,1.0,126.66666666666669,148.0,78.0,0,1,139.0,1,22.08,0,0,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-04-15,125.0,145.0,0,30.0,132.8,78.0,0.7818314824680298,0.6234898018587336,127.66666666666669,78.0,142.0,1,0,163.0,1,20.68,0,0,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-04-16,179.0,141.0,0,-20.0,133.4,142.0,0.9749279121818236,-0.2225209339563143,121.66666666666669,151.0,145.0,2,0,78.0,1,20.23,0,0,0.0,0,-0.07330568,0.23275623,0.033618826,0,0.23834507,-0.21245696,0.08017002,-0.04232706,-0.21217686,0.048327148,-0.04520625,-0.4320591,0.15628842,0.054584797,0.17258444,0.74925196,0.24492776,-0.073520504,-0.4250554,0.55169684,0.34332448,0.0028304732,-0.10289102,0.04706717,-0.217183,0.11178513,0.20536126,-0.48457,0.4088549,-0.07079689,-0.36607972
2025-04-17,131.0,123.0,0,38.0,133.8,145.0,0.4338837391175582,-0.900968867902419,142.66666666666666,142.0,141.0,3,0,142.0,1,20.41,0,0,0.9,0,0.04561694,0.20722522,0.15922548,0,-0.14677864,-0.1728767,-0.050508413,-0.045542322,-0.32065246,-0.09621782,-0.15579382,-0.37440717,0.36811098,0.30373362,0.23073092,0.7578793,0.31575045,0.2524963,-0.3005669,0.65570396,0.21640442,0.042254552,0.16964772,0.13858484,-0.09321567,-0.20914131,0.14356193,-0.34296238,0.37811625,-0.26592994,-0.25173312
2025-04-22,151.0,133.0,0,8.0,125.8,141.0,0.7818314824680298,0.6234898018587336,136.33333333333334,139.0,123.0,1,0,145.0,0,20.65,0,1,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-04-23,169.0,129.0,0,18.0,136.8,123.0,0.9749279121818236,-0.2225209339563143,132.33333333333334,163.0,133.0,2,0,141.0,0,17.65,0,1,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-04-24,128.0,150.0,0,40.0,134.2,133.0,0.4338837391175582,-0.900968867902419,128.33333333333334,78.0,129.0,3,0,123.0,0,19.03,0,1,0.0,0,-0.08155357,0.1956618,0.18332256,0,0.1803539,-0.2115048,0.1721112,-0.08967853,-0.1355899,-0.035984695,-0.03353742,-0.37859854,0.34167844,0.19639362,0.21149871,0.820908,0.26447096,-0.03555247,-0.45736206,0.45840696,0.28357267,0.0065447832,-0.029096324,0.060556605,-0.1756672,-0.005720562,0.14853151,-0.4843245,0.4758583,-0.10721057,-0.3493109
2025-04-25,128.0,81.0,0,-22.0,135.2,129.0,-0.433883739117558,-0.9009688679024191,137.33333333333334,142.0,150.0,4,0,133.0,0,20.16,1,1,4.8,0,-0.0065392004,0.13590191,0.07268581,0,-0.007250891,0.012476118,0.0072002886,-0.016523419,-0.16422874,0.076053634,-0.2684899,-0.45768854,0.20367149,0.14743553,0.15469024,0.8136817,0.26366132,0.008042286,-0.247899,0.70564145,0.43398377,0.13585821,0.052925132,0.026796173,-0.26130983,-0.14296529,0.24958107,-0.14302799,0.39805904,-0.1212941,-0.2562959
2025-04-28,169.0,144.0,0,47.0,123.2,150.0,0.0,1.0,120.0,145.0,81.0,0,1,129.0,0,19.48,0,1,5.2,0,0.10147345,0.2815533,0.0016248311,0,-0.0033697598,-0.09583258,0.20762314,-0.2875399,-0.095816866,0.12255684,0.014404552,-0.21387236,0.3935431,0.08237145,0.08144768,0.61820716,0.12977596,-0.052145652,-0.63195485,0.41073105,0.33174366,-0.019982727,0.059974615,-0.18121457,-0.19063817,0.04268353,0.10402151,-0.3506383,0.39302197,-0.22197786,-0.2683831
2025-04-29,122.0,136.0,0,25.0,127.4,81.0,0.7818314824680298,0.6234898018587336,125.0,141.0,144.0,1,0,150.0,0,20.41,0,1,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-04-30,169.0,134.0,0,-14.0,128.0,144.0,0.9749279121818236,-0.2225209339563143,120.33333333333331,123.0,136.0,2,0,81.0,0,18.78,0,1,0.0,0,-0.026371611,0.43172097,0.16263056,1,0.14380164,-0.06604429,-0.024230767,-0.18218647,-0.36180753,0.031077143,-0.09905317,-0.49713942,0.2793534,0.096246704,0.08313904,0.51124156,0.15896857,-0.0720073,-0.38650876,0.5348609,0.44181207,0.0048411987,-0.028339336,0.11350379,-0.09567053,0.030258989,0.22296426,-0.37962657,0.41096514,-0.066953205,-0.35913375
2025-05-02,93.0,85.0,0,35.0,129.0,136.0,-0.433883739117558,-0.9009688679024191,138.0,133.0,134.0,4,0,144.0,0,17.32,1,1,0.0,0,-0.009425668,0.573444,0.12912399,0,-0.06555765,0.009296784,-0.022414817,-0.21410486,-0.31461492,-0.007902154,-0.23976238,-0.396004,0.26396388,-0.011541588,0.028484514,0.53580457,0.07517425,-0.053066198,-0.4204986,0.5590577,0.47052974,0.030329525,0.121303186,-0.042535134,-0.121454,-0.0002815085,0.19423155,-0.14887105,0.37279078,-0.24106416,-0.2637917
2025-05-05,161.0,135.0,0,8.0,116.0,134.0,0.0,1.0,118.33333333333331,129.0,85.0,0,1,136.0,0,17.87,0,1,0.0,0,0.033797134,0.25169158,0.11578908,0,0.027543012,-0.1552722,0.21628685,-0.20296083,-0.1849707,-0.0002231236,-0.2434819,-0.25865936,0.31048256,0.11547562,0.14649673,1.1179838,0.14691617,0.0279524,-0.39676675,0.54547614,0.3549882,0.11078359,0.10233832,0.038483117,-0.2385137,0.094734564,0.014508787,-0.32422444,0.44034743,-0.13796245,-0.32151055
2025-05-06,118.0,136.0,0,26.0,126.8,85.0,0.7818314824680298,0.6234898018587336,118.0,150.0,135.0,1,0,134.0,0,18.49,0,1,0.0,0,0.06573905,0.3489972,0.06887399,0,-0.039854277,-0.1770547,0.26398075,-0.15763895,-0.16907755,0.019535778,-0.17458247,-0.22375956,0.3481043,0.10009327,0.111470565,0.83595306,0.13218416,0.012231555,-0.518159,0.44177565,0.3581203,0.0054258923,0.08617098,-0.076479085,-0.19406477,-0.0072908998,0.09547547,-0.25560322,0.4129927,-0.31132594,-0.27584046
2025-05-07,164.0,130.0,0,-18.0,125.2,135.0,0.9749279121818236,-0.2225209339563143,118.66666666666669,81.0,136.0,2,0,85.0,0,18.77,0,1,0.0,0,0.031360433,0.21024665,0.06650998,0,0.094086565,-0.094909206,0.18275745,-0.2790198,-0.15307087,0.08757634,0.014722794,-0.2250475,0.38743216,0.12535009,0.09216539,0.8122669,0.10173578,-0.16756497,-0.5354453,0.59482294,0.36198586,0.07382302,0.07922535,-0.06487474,-0.27264306,0.044045642,0.13723297,-0.41580504,0.4294645,-0.045924906,-0.28538007
2025-05-08,139.0,155.0,0,34.0,124.0,136.0,0.4338837391175582,-0.900968867902419,133.66666666666666,144.0,130.0,3,0,135.0,0,19.63,0,1,0.0,0,0.010454751,0.16501611,0.29164174,0,0.08321442,-0.12643813,-0.0186792,-0.011767538,-0.15633717,-0.121515065,-0.082817204,-0.47343272,0.36839658,0.27054378,0.17721063,0.6931892,0.2675761,0.011002211,-0.4338408,0.4369779,0.24745515,0.07329978,-0.016252058,0.041445713,-0.11007626,-0.216881,0.19247451,-0.31478474,0.3804638,-0.19396353,-0.30110234
