data,id_aluno_anonimo,dia_semana,servida
2025-03-07,caa915a0e28e,Sexta-feira,1
2025-03-07,ffb76b111799,Sexta-feira,1
2025-03-10,d1802eda22a6,Segunda-feira,1
2025-03-10,ea7f78b39383,Segunda-feira,1
2025-03-10,efdc2c15dba5,Segunda-feira,1
2025-03-10,040eef61e258,Segunda-feira,1
2025-03-10,4674412bd2fa,Segunda-feira,1
2025-03-10,dce3c331d630,Segunda-feira,1
2025-03-10,bf04e4b2c5fd,Segunda-feira,1
2025-03-10,023886d488c5,Segunda-feira,1
2025-03-10,187b0e064be0,Segunda-feira,1
2025-03-10,772130313177,Segunda-feira,1
2025-03-10,1e5e8f282d59,Segunda-feira,1
2025-03-10,b2d88ec926a1,Segunda-feira,1
2025-03-10,2022c28006fb,Segunda-feira,1
2025-03-10,90f5a0342ec9,Segunda-feira,1
2025-03-10,5d913808f20e,Segunda-feira,1
2025-03-10,ebb56062e4d9,Segunda-feira,1
2025-03-10,dd07d058b106,Segunda-feira,1
2025-03-10,3d97ba9f7523,Segunda-feira,1
2025-03-10,46c2b91415ad,Segunda-feira,1
2025-03-10,890980dc60a8,Segunda-feira,1
2025-03-10,4e184a46a6f6,Segunda-feira,1
2025-03-10,2877a4c33350,Segunda-feira,1
2025-03-10,5a165e86851e,Segunda-feira,1
2025-03-10,a1dbb834590b,Segunda-feira,1
2025-03-10,ef29dc683090,Segunda-feira,1
2025-03-10,bdb436f7bceb,Segunda-feira,1
2025-03-10,a9d0dd49108a,Segunda-feira,1
2025-03-10,9ea9ebb83721,Segunda-feira,1
2025-03-10,df497f8442d9,Segunda-feira,1
2025-03-10,4018ed976111,Segunda-feira,1
2025-03-10,6b7745a01a99,Segunda-feira,1
2025-03-10,4c4b7c39f13b,Segunda-feira,1
2025-03-10,6d496ba8faf4,Segunda-feira,1
2025-03-10,63e872be2ff0,Segunda-feira,1
2025-03-10,85567f102e4f,Segunda-feira,1
2025-03-10,08352becd6b1,Segunda-feira,1
2025-03-10,b2dfe6286b95,Segunda-feira,1
2025-03-10,33262203a977,Segunda-feira,1
2025-03-10,2c5488e64d4a,Segunda-feira,1
2025-03-10,ea36f6b0016c,Segunda-feira,1
2025-03-10,26629117c59b,Segunda-feira,1
2025-03-10,654f874b1492,Segunda-feira,1
2025-03-10,9fb9fdb73cd0,Segunda-feira,1
2025-03-10,c33c2152e936,Segunda-feira,1
2025-03-10,7f322c365f5e,Segunda-feira,1
2025-03-10,15a20d5624f1,Segunda-feira,1
2025-03-10,2943f13141f4,Segunda-feira,1
2025-03-10,772a94c9d8c7,Segunda-feira,1
2025-03-10,ff36875fc73b,Segunda-feira,1
2025-03-10,13aa0b70205d,Segunda-feira,1
2025-03-10,ee6d9cabbd62,Segunda-feira,1
2025-03-10,8f3880a65e10,Segunda-feira,1
2025-03-10,8ad34463589f,Segunda-feira,1
2025-03-10,53d396b549b3,Segunda-feira,1
2025-03-10,af2150281952,Segunda-feira,1
2025-03-10,4910bf8d889c,Segunda-feira,1
2025-03-10,c4a3e5f2f9f7,Segunda-feira,1
2025-03-10,94e476db2979,Segunda-feira,1
2025-03-10,d0c78594839a,Segunda-feira,1
2025-03-10,3a2a0a233509,Segunda-feira,1
2025-03-10,568da91e65b1,Segunda-feira,1
2025-03-10,0b13888eabb7,Segunda-feira,1
2025-03-10,e9fcda82f806,Segunda-feira,1
2025-03-10,baf907bfe2b9,Segunda-feira,1
2025-03-10,9a5dc5b041bc,Segunda-feira,1
2025-03-10,4b47e5fb0990,Segunda-feira,1
2025-03-10,caa915a0e28e,Segunda-feira,1
2025-03-10,ddcea913c455,Segunda-feira,1
2025-03-10,7711aaa2eab8,Segunda-feira,1
2025-03-10,559588ec1d60,Segunda-feira,1
2025-03-10,254ca5d6a606,Segunda-feira,1
2025-03-10,0cdce6f54e3c,Segunda-feira,1
2025-03-10,807cb92b4ed6,Segunda-feira,1
2025-03-10,6fb34f592ab2,Segunda-feira,1
2025-03-10,4453cf2f2ad1,Segunda-feira,1
2025-03-10,ffb76b111799,Segunda-feira,1
2025-03-10,1acddcd20312,Segunda-feira,1
2025-03-10,5eb6fb4f55df,Segunda-feira,1
2025-03-10,d7efc127e146,Segunda-feira,1
2025-03-10,c29c85e4bb75,Segunda-feira,1
2025-03-10,f208a3bbc402,Segunda-feira,1
2025-03-10,7bfac74a5c74,Segunda-feira,1
2025-03-10,f3fc55ccd294,Segunda-feira,1
2025-03-10,a9edb10a2d7c,Segunda-feira,1
2025-03-10,6dcf75c8e8b0,Segunda-feira,1
2025-03-10,a199fd43683b,Segunda-feira,1
2025-03-10,2d5baea2c5cf,Segunda-feira,1
2025-03-10,d3105e9150d0,Segunda-feira,1
2025-03-10,9d21325604f0,Segunda-feira,1
2025-03-10,d5189ba83998,Segunda-feira,1
2025-03-10,c95e46decf87,Segunda-feira,1
2025-03-10,8bf10769b054,Segunda-feira,1
2025-03-10,0452546cf3ef,Segunda-feira,1
2025-03-10,5bb50fd110f1,Segunda-feira,1
2025-03-10,b9455f9be079,Segunda-feira,1
2025-03-10,2a05adb85e9d,Segunda-feira,1
2025-03-10,c78179ad750c,Segunda-feira,1
2025-03-10,3bbeeb77a9b7,Segunda-feira,1
2025-03-10,7d186ed0a704,Segunda-feira,1
2025-03-10,725032e7bb70,Segunda-feira,1
2025-03-10,e8011f9b6da2,Segunda-feira,1
2025-03-10,6ffc8e8f2a96,Segunda-feira,1
2025-03-10,c15d25d9c7df,Segunda-feira,1
2025-03-10,388ba8d92202,Segunda-feira,1
2025-03-10,1b568ac690ed,Segunda-feira,1
2025-03-10,954ecee0f224,Segunda-feira,1
2025-03-10,f728a8f88c37,Segunda-feira,1
2025-03-10,8dbcf1d060dd,Segunda-feira,1
2025-03-10,7ecb38769994,Segunda-feira,1
2025-03-10,f158428f41da,Segunda-feira,1
2025-03-10,38b2ed4da376,Segunda-feira,1
2025-03-10,a2a66182c619,Segunda-feira,1
2025-03-10,3f6652f14ca6,Segunda-feira,1
2025-03-10,210cfed1b9b3,Segunda-feira,1
2025-03-10,10eed8dbb990,Segunda-feira,1
2025-03-10,bdedbfa75ab5,Segunda-feira,1
2025-03-10,01f8451aaa06,Segunda-feira,1
2025-03-10,d836abb9aa16,Segunda-feira,1
2025-03-10,cc02ca1ca595,Segunda-feira,1
2025-03-10,b178e12462fe,Segunda-feira,1
2025-03-10,6af904f5bee1,Segunda-feira,1
2025-03-10,16d6f8ce4490,Segunda-feira,1
2025-03-10,19568dd9f215,Segunda-feira,1
2025-03-10,dd21cb91de2f,Segunda-feira,1
2025-03-10,99250719f233,Segunda-feira,1
2025-03-10,0b7c89f1b49a,Segunda-feira,1
2025-03-10,a68fe0403fa5,Segunda-feira,1
2025-03-10,e0e43d92221a,Segunda-feira,1
2025-03-10,f8bfdf96a81c,Segunda-feira,1
2025-03-10,37c36f612b80,Segunda-feira,1
2025-03-10,1cb35ccd8f51,Segunda-feira,1
2025-03-10,673448f6a0ed,Segunda-feira,1
2025-03-10,49bc71388ba8,Segunda-feira,1
2025-03-10,46b817512975,Segunda-feira,1
2025-03-10,d43c1b4d5f48,Segunda-feira,1
2025-03-10,5b05f5381029,Segunda-feira,1
2025-03-10,3eb8847a2ddd,Segunda-feira,1
2025-03-10,99f8e69a8ce5,Segunda-feira,1
2025-03-10,82a20e4f739f,Segunda-feira,1
2025-03-10,acf394aac1e6,Segunda-feira,1
2025-03-10,cd0b54079260,Segunda-feira,1
2025-03-10,589505b2bb0c,Segunda-feira,1
2025-03-10,bd3acd0cb3d8,Segunda-feira,1
2025-03-10,2cb319d4a66d,Segunda-feira,1
2025-03-10,2254d98be549,Segunda-feira,1
2025-03-10,fdf6171b69f3,Segunda-feira,1
2025-03-10,7513ec5884be,Segunda-feira,1
2025-03-10,2a22f48c531e,Segunda-feira,1
2025-03-10,6271d49142ae,Segunda-feira,1
2025-03-10,4eb9aa39efe5,Segunda-feira,1
2025-03-10,583b698fc11e,Segunda-feira,1
2025-03-10,91b61366ae3a,Segunda-feira,1
2025-03-10,9d46cfe9afd3,Segunda-feira,1
2025-03-10,1beb8f928fcc,Segunda-feira,1
2025-03-10,182ab2b515c7,Segunda-feira,1
2025-03-10,14fd70902b6d,Segunda-feira,1
2025-03-10,1e569095fb53,Segunda-feira,1
2025-03-10,6eec639912bc,Segunda-feira,1
2025-03-10,fc6d6e7ec3f7,Segunda-feira,1
2025-03-10,9c36fafafee0,Segunda-feira,1
2025-03-10,ca38cf9a4795,Segunda-feira,1
2025-03-10,f5a842dc5642,Segunda-feira,1
2025-03-10,1e98c346dfb0,Segunda-feira,1
2025-03-10,dfa4128fd68e,Segunda-feira,1
2025-03-10,2beb69192152,Segunda-feira,1
2025-03-10,9e4216287c72,Segunda-feira,1
2025-03-10,e136cca37d58,Segunda-feira,1
2025-03-10,30fcdb0c3d1c,Segunda-feira,1
2025-03-10,6fcd7eac6db9,Segunda-feira,1
2025-03-10,d1ca679f360f,Segunda-feira,1
2025-03-10,08be930b8dfc,Segunda-feira,1
2025-03-10,1dd129316036,Segunda-feira,1
2025-03-10,46eed6070c3b,Segunda-feira,1
2025-03-10,eb1adbca6118,Segunda-feira,1
2025-03-10,d5bcf6e87db1,Segunda-feira,1
2025-03-10,89aab8c5b9bc,Segunda-feira,1
2025-03-10,5776cfba0907,Segunda-feira,1
2025-03-10,e5c39016b8f9,Segunda-feira,1
2025-03-10,dea4438f1d5a,Segunda-feira,1
2025-03-10,08ff5947a2e6,Segunda-feira,1
2025-03-11,efdc2c15dba5,Terça-feira,1
2025-03-11,93296906ca48,Terça-feira,1
2025-03-11,040eef61e258,Terça-feira,1
2025-03-11,dce3c331d630,Terça-feira,1
2025-03-11,bf04e4b2c5fd,Terça-feira,1
2025-03-11,023886d488c5,Terça-feira,1
2025-03-11,187b0e064be0,Terça-feira,1
2025-03-11,772130313177,Terça-feira,1
2025-03-11,1e57be41a013,Terça-feira,1
2025-03-11,1e5e8f282d59,Terça-feira,1
2025-03-11,b2d88ec926a1,Terça-feira,1
2025-03-11,2022c28006fb,Terça-feira,1
2025-03-11,90f5a0342ec9,Terça-feira,1
2025-03-11,2805df6072ae,Terça-feira,1
2025-03-11,0ed03ff72524,Terça-feira,1
2025-03-11,5d913808f20e,Terça-feira,1
2025-03-11,ebb56062e4d9,Terça-feira,1
2025-03-11,33acb4bc7754,Terça-feira,1
2025-03-11,f952e271f8eb,Terça-feira,1
2025-03-11,a798330c2351,Terça-feira,1
2025-03-11,dd07d058b106,Terça-feira,1
2025-03-11,3d97ba9f7523,Terça-feira,1
2025-03-11,890980dc60a8,Terça-feira,1
2025-03-11,05dc8738db99,Terça-feira,1
2025-03-11,54922f52e380,Terça-feira,1
2025-03-11,4e184a46a6f6,Terça-feira,1
2025-03-11,2877a4c33350,Terça-feira,1
2025-03-11,5a165e86851e,Terça-feira,1
2025-03-11,ef29dc683090,Terça-feira,1
2025-03-11,bdb436f7bceb,Terça-feira,1
2025-03-11,a9d0dd49108a,Terça-feira,1
2025-03-11,9265272adfd5,Terça-feira,1
2025-03-11,f6577d609edc,Terça-feira,1
2025-03-11,9ea9ebb83721,Terça-feira,1
2025-03-11,df497f8442d9,Terça-feira,1
2025-03-11,4018ed976111,Terça-feira,1
2025-03-11,6b7745a01a99,Terça-feira,1
2025-03-11,4c4b7c39f13b,Terça-feira,1
2025-03-11,531be3f53cb6,Terça-feira,1
2025-03-11,6d496ba8faf4,Terça-feira,1
2025-03-11,4085b0a131d5,Terça-feira,1
2025-03-11,f5152a1e93a1,Terça-feira,1
2025-03-11,63e872be2ff0,Terça-feira,1
2025-03-11,85567f102e4f,Terça-feira,1
2025-03-11,08352becd6b1,Terça-feira,1
2025-03-11,b2dfe6286b95,Terça-feira,1
2025-03-11,49e0e2bea2f1,Terça-feira,1
2025-03-11,db6cfb0073b0,Terça-feira,1
2025-03-11,33262203a977,Terça-feira,1
2025-03-11,a62ff62c3ca1,Terça-feira,1
2025-03-11,2c5488e64d4a,Terça-feira,1
2025-03-11,f046fedc86bc,Terça-feira,1
2025-03-11,ea36f6b0016c,Terça-feira,1
2025-03-11,26629117c59b,Terça-feira,1
2025-03-11,654f874b1492,Terça-feira,1
2025-03-11,9fb9fdb73cd0,Terça-feira,1
2025-03-11,c33c2152e936,Terça-feira,1
2025-03-11,7f322c365f5e,Terça-feira,1
2025-03-11,15a20d5624f1,Terça-feira,1
2025-03-11,344293b0a359,Terça-feira,1
2025-03-11,e10f01b71019,Terça-feira,1
2025-03-11,2943f13141f4,Terça-feira,1
2025-03-11,772a94c9d8c7,Terça-feira,1
2025-03-11,eb836b5d098b,Terça-feira,1
2025-03-11,ff36875fc73b,Terça-feira,1
2025-03-11,13aa0b70205d,Terça-feira,1
2025-03-11,ee6d9cabbd62,Terça-feira,1
2025-03-11,8f3880a65e10,Terça-feira,1
2025-03-11,8ad34463589f,Terça-feira,1
2025-03-11,53d396b549b3,Terça-feira,1
2025-03-11,65c4dfa54706,Terça-feira,1
2025-03-11,18a9b7454ed9,Terça-feira,1
2025-03-11,af2150281952,Terça-feira,1
2025-03-11,2a05adb85e9d,Terça-feira,1
2025-03-11,c78179ad750c,Terça-feira,1
2025-03-11,3bbeeb77a9b7,Terça-feira,1
2025-03-11,725032e7bb70,Terça-feira,1
2025-03-11,e8011f9b6da2,Terça-feira,1
2025-03-11,6ffc8e8f2a96,Terça-feira,1
2025-03-11,c15d25d9c7df,Terça-feira,1
2025-03-11,58c6caef5396,Terça-feira,1
2025-03-11,388ba8d92202,Terça-feira,1
2025-03-11,de2191ca835f,Terça-feira,1
2025-03-11,3a8d2c066871,Terça-feira,1
2025-03-11,1b568ac690ed,Terça-feira,1
2025-03-11,bdedbfa75ab5,Terça-feira,1
2025-03-11,6af904f5bee1,Terça-feira,1
2025-03-11,293d4dade7b4,Terça-feira,1
2025-03-11,0b7c89f1b49a,Terça-feira,1
2025-03-11,a68fe0403fa5,Terça-feira,1
2025-03-11,e0e43d92221a,Terça-feira,1
2025-03-11,f8bfdf96a81c,Terça-feira,1
2025-03-11,37c36f612b80,Terça-feira,1
2025-03-11,49bc71388ba8,Terça-feira,1
2025-03-11,46b817512975,Terça-feira,1
2025-03-11,d43c1b4d5f48,Terça-feira,1
2025-03-11,5b05f5381029,Terça-feira,1
2025-03-11,51613989a44d,Terça-feira,1
2025-03-11,3eb8847a2ddd,Terça-feira,1
2025-03-11,99f8e69a8ce5,Terça-feira,1
2025-03-11,82a20e4f739f,Terça-feira,1
2025-03-11,acf394aac1e6,Terça-feira,1
2025-03-11,cd0b54079260,Terça-feira,1
2025-03-11,589505b2bb0c,Terça-feira,1
2025-03-11,0b7b89463848,Terça-feira,1
2025-03-11,2254d98be549,Terça-feira,1
2025-03-11,fdf6171b69f3,Terça-feira,1
2025-03-11,7513ec5884be,Terça-feira,1
2025-03-11,2a22f48c531e,Terça-feira,1
2025-03-11,583b698fc11e,Terça-feira,1
2025-03-11,1beb8f928fcc,Terça-feira,1
2025-03-11,b533d190a8db,Terça-feira,1
2025-03-11,182ab2b515c7,Terça-feira,1
2025-03-11,14fd70902b6d,Terça-feira,1
2025-03-11,6eec639912bc,Terça-feira,1
2025-03-11,fc6d6e7ec3f7,Terça-feira,1
2025-03-11,9c36fafafee0,Terça-feira,1
2025-03-11,f5a842dc5642,Terça-feira,1
2025-03-11,dfa4128fd68e,Terça-feira,1
2025-03-11,30fcdb0c3d1c,Terça-feira,1
2025-03-11,08be930b8dfc,Terça-feira,1
2025-03-11,99250719f233,Terça-feira,1
2025-03-11,7d8672f9c5ba,Terça-feira,1
2025-03-11,0971a43c824f,Terça-feira,1
2025-03-11,882e13e14ee1,Terça-feira,1
2025-03-11,eb00e4620d50,Terça-feira,1
2025-03-11,d7efc127e146,Terça-feira,1
2025-03-11,08ff5947a2e6,Terça-feira,1
2025-03-11,f208a3bbc402,Terça-feira,1
2025-03-11,f3fc55ccd294,Terça-feira,1
2025-03-11,b4b6d2633322,Terça-feira,1
2025-03-11,a9edb10a2d7c,Terça-feira,1
2025-03-11,d4f4b19df103,Terça-feira,1
2025-03-11,d5189ba83998,Terça-feira,1
2025-03-11,8bf10769b054,Terça-feira,1
2025-03-11,0452546cf3ef,Terça-feira,1
2025-03-11,5bb50fd110f1,Terça-feira,1
2025-03-11,c4a3e5f2f9f7,Terça-feira,1
2025-03-11,d0c78594839a,Terça-feira,1
2025-03-11,9a5dc5b041bc,Terça-feira,1
2025-03-11,caa915a0e28e,Terça-feira,1
2025-03-11,7711aaa2eab8,Terça-feira,1
2025-03-11,ffb76b111799,Terça-feira,1
2025-03-11,dea4438f1d5a,Terça-feira,1
2025-03-12,d1802eda22a6,Quarta-feira,1
2025-03-12,ea7f78b39383,Quarta-feira,1
2025-03-12,efdc2c15dba5,Quarta-feira,1
2025-03-12,040eef61e258,Quarta-feira,1
2025-03-12,0ea788547236,Quarta-feira,1
2025-03-12,027f4d10d8a1,Quarta-feira,1
2025-03-12,4674412bd2fa,Quarta-feira,1
2025-03-12,dce3c331d630,Quarta-feira,1
2025-03-12,0dd77549cb88,Quarta-feira,1
2025-03-12,58c6caef5396,Quarta-feira,1
2025-03-12,bf04e4b2c5fd,Quarta-feira,1
2025-03-12,023886d488c5,Quarta-feira,1
2025-03-12,187b0e064be0,Quarta-feira,1
2025-03-12,efb63cdeb4d0,Quarta-feira,1
2025-03-12,772130313177,Quarta-feira,1
2025-03-12,1e57be41a013,Quarta-feira,1
2025-03-12,1e5e8f282d59,Quarta-feira,1
2025-03-12,b2d88ec926a1,Quarta-feira,1
2025-03-12,2022c28006fb,Quarta-feira,1
2025-03-12,90f5a0342ec9,Quarta-feira,1
2025-03-12,2805df6072ae,Quarta-feira,1
2025-03-12,0ed03ff72524,Quarta-feira,1
2025-03-12,5d913808f20e,Quarta-feira,1
2025-03-12,ebb56062e4d9,Quarta-feira,1
2025-03-12,3df02e7750c9,Quarta-feira,1
2025-03-12,5d75dfa0aca7,Quarta-feira,1
2025-03-12,a51053de5413,Quarta-feira,1
2025-03-12,33acb4bc7754,Quarta-feira,1
2025-03-12,f952e271f8eb,Quarta-feira,1
2025-03-12,a798330c2351,Quarta-feira,1
2025-03-12,77254e946f70,Quarta-feira,1
2025-03-12,dd07d058b106,Quarta-feira,1
2025-03-12,3d97ba9f7523,Quarta-feira,1
2025-03-12,46c2b91415ad,Quarta-feira,1
2025-03-12,890980dc60a8,Quarta-feira,1
2025-03-12,05dc8738db99,Quarta-feira,1
2025-03-12,54922f52e380,Quarta-feira,1
2025-03-12,4e184a46a6f6,Quarta-feira,1
2025-03-12,2877a4c33350,Quarta-feira,1
2025-03-12,54cd77b146df,Quarta-feira,1
2025-03-12,5a165e86851e,Quarta-feira,1
2025-03-12,a1dbb834590b,Quarta-feira,1
2025-03-12,ef29dc683090,Quarta-feira,1
2025-03-12,bdb436f7bceb,Quarta-feira,1
2025-03-12,a9d0dd49108a,Quarta-feira,1
2025-03-12,9265272adfd5,Quarta-feira,1
2025-03-12,41c360300cf0,Quarta-feira,1
2025-03-12,f6577d609edc,Quarta-feira,1
2025-03-12,9ea9ebb83721,Quarta-feira,1
2025-03-12,df497f8442d9,Quarta-feira,1
2025-03-12,4018ed976111,Quarta-feira,1
2025-03-12,6b7745a01a99,Quarta-feira,1
2025-03-12,4c4b7c39f13b,Quarta-feira,1
2025-03-12,531be3f53cb6,Quarta-feira,1
2025-03-12,6d496ba8faf4,Quarta-feira,1
2025-03-12,4085b0a131d5,Quarta-feira,1
2025-03-12,f5152a1e93a1,Quarta-feira,1
2025-03-12,63e872be2ff0,Quarta-feira,1
2025-03-12,85567f102e4f,Quarta-feira,1
2025-03-12,08352becd6b1,Quarta-feira,1
2025-03-12,b2dfe6286b95,Quarta-feira,1
2025-03-12,49e0e2bea2f1,Quarta-feira,1
2025-03-12,db6cfb0073b0,Quarta-feira,1
2025-03-12,33262203a977,Quarta-feira,1
2025-03-12,a62ff62c3ca1,Quarta-feira,1
2025-03-12,2c5488e64d4a,Quarta-feira,1
2025-03-12,f046fedc86bc,Quarta-feira,1
2025-03-12,ea36f6b0016c,Quarta-feira,1
2025-03-12,26629117c59b,Quarta-feira,1
2025-03-12,654f874b1492,Quarta-feira,1
2025-03-12,9fb9fdb73cd0,Quarta-feira,1
2025-03-12,c33c2152e936,Quarta-feira,1
2025-03-12,7f322c365f5e,Quarta-feira,1
2025-03-12,15a20d5624f1,Quarta-feira,1
2025-03-12,344293b0a359,Quarta-feira,1
2025-03-12,fab4e61e95af,Quarta-feira,1
2025-03-12,e10f01b71019,Quarta-feira,1
2025-03-12,2943f13141f4,Quarta-feira,1
2025-03-12,772a94c9d8c7,Quarta-feira,1
2025-03-12,eb836b5d098b,Quarta-feira,1
2025-03-12,ff36875fc73b,Quarta-feira,1
2025-03-12,13aa0b70205d,Quarta-feira,1
2025-03-12,ee6d9cabbd62,Quarta-feira,1
2025-03-12,8f3880a65e10,Quarta-feira,1
2025-03-12,8ad34463589f,Quarta-feira,1
2025-03-12,53d396b549b3,Quarta-feira,1
2025-03-12,65c4dfa54706,Quarta-feira,1
2025-03-12,18a9b7454ed9,Quarta-feira,1
2025-03-12,af2150281952,Quarta-feira,1
2025-03-12,3b6ded8d4152,Quarta-feira,1
2025-03-12,2a05adb85e9d,Quarta-feira,1
2025-03-12,c78179ad750c,Quarta-feira,1
2025-03-12,e5347006116c,Quarta-feira,1
2025-03-12,7d186ed0a704,Quarta-feira,1
2025-03-12,725032e7bb70,Quarta-feira,1
2025-03-12,e8011f9b6da2,Quarta-feira,1
2025-03-12,6ffc8e8f2a96,Quarta-feira,1
2025-03-12,c15d25d9c7df,Quarta-feira,1
2025-03-12,de2191ca835f,Quarta-feira,1
2025-03-12,3a8d2c066871,Quarta-feira,1
2025-03-12,1b568ac690ed,Quarta-feira,1
2025-03-12,954ecee0f224,Quarta-feira,1
2025-03-12,f728a8f88c37,Quarta-feira,1
2025-03-12,8dbcf1d060dd,Quarta-feira,1
2025-03-12,7ecb38769994,Quarta-feira,1
2025-03-12,f158428f41da,Quarta-feira,1
2025-03-12,38b2ed4da376,Quarta-feira,1
2025-03-12,a2a66182c619,Quarta-feira,1
2025-03-12,3f6652f14ca6,Quarta-feira,1
2025-03-12,210cfed1b9b3,Quarta-feira,1
2025-03-12,10eed8dbb990,Quarta-feira,1
2025-03-12,bdedbfa75ab5,Quarta-feira,1
2025-03-12,01f8451aaa06,Quarta-feira,1
2025-03-12,d836abb9aa16,Quarta-feira,1
2025-03-12,cc02ca1ca595,Quarta-feira,1
2025-03-12,b178e12462fe,Quarta-feira,1
2025-03-12,6af904f5bee1,Quarta-feira,1
2025-03-12,293d4dade7b4,Quarta-feira,1
2025-03-12,16d6f8ce4490,Quarta-feira,1
2025-03-12,19568dd9f215,Quarta-feira,1
2025-03-12,99250719f233,Quarta-feira,1
2025-03-12,0b7c89f1b49a,Quarta-feira,1
2025-03-12,a68fe0403fa5,Quarta-feira,1
2025-03-12,e0e43d92221a,Quarta-feira,1
2025-03-12,f8bfdf96a81c,Quarta-feira,1
2025-03-12,37c36f612b80,Quarta-feira,1
2025-03-12,1cb35ccd8f51,Quarta-feira,1
2025-03-12,673448f6a0ed,Quarta-feira,1
2025-03-12,49bc71388ba8,Quarta-feira,1
2025-03-12,46b817512975,Quarta-feira,1
2025-03-12,d43c1b4d5f48,Quarta-feira,1
2025-03-12,5b05f5381029,Quarta-feira,1
2025-03-12,51613989a44d,Quarta-feira,1
2025-03-12,3eb8847a2ddd,Quarta-feira,1
2025-03-12,99f8e69a8ce5,Quarta-feira,1
2025-03-12,82a20e4f739f,Quarta-feira,1
2025-03-12,acf394aac1e6,Quarta-feira,1
2025-03-12,cd0b54079260,Quarta-feira,1
2025-03-12,589505b2bb0c,Quarta-feira,1
2025-03-12,0b7b89463848,Quarta-feira,1
2025-03-12,2254d98be549,Quarta-feira,1
2025-03-12,fdf6171b69f3,Quarta-feira,1
2025-03-12,7513ec5884be,Quarta-feira,1
2025-03-12,6271d49142ae,Quarta-feira,1
2025-03-12,4eb9aa39efe5,Quarta-feira,1
2025-03-12,583b698fc11e,Quarta-feira,1
2025-03-12,91b61366ae3a,Quarta-feira,1
2025-03-12,9d46cfe9afd3,Quarta-feira,1
2025-03-12,1beb8f928fcc,Quarta-feira,1
2025-03-12,b533d190a8db,Quarta-feira,1
2025-03-12,182ab2b515c7,Quarta-feira,1
2025-03-12,14fd70902b6d,Quarta-feira,1
2025-03-12,6eec639912bc,Quarta-feira,1
2025-03-12,81830914ea9b,Quarta-feira,1
2025-03-12,fc6d6e7ec3f7,Quarta-feira,1
2025-03-12,9c36fafafee0,Quarta-feira,1
2025-03-12,ca38cf9a4795,Quarta-feira,1
2025-03-12,1e98c346dfb0,Quarta-feira,1
2025-03-12,dfa4128fd68e,Quarta-feira,1
2025-03-12,f1b66cb006fb,Quarta-feira,1
2025-03-12,252d00e1038b,Quarta-feira,1
2025-03-12,a5aa01d3d621,Quarta-feira,1
2025-03-12,30fcdb0c3d1c,Quarta-feira,1
2025-03-12,29c0b6029c83,Quarta-feira,1
2025-03-12,67dad3129a32,Quarta-feira,1
2025-03-12,bab34dfbf850,Quarta-feira,1
2025-03-12,08be930b8dfc,Quarta-feira,1
2025-03-12,7d8672f9c5ba,Quarta-feira,1
2025-03-12,882e13e14ee1,Quarta-feira,1
2025-03-12,5bb50fd110f1,Quarta-feira,1
2025-03-17,efdc2c15dba5,Segunda-feira,1
2025-03-17,772130313177,Segunda-feira,1
2025-03-17,33acb4bc7754,Segunda-feira,1
2025-03-17,3d97ba9f7523,Segunda-feira,1
2025-03-17,5a165e86851e,Segunda-feira,1
2025-03-17,a1dbb834590b,Segunda-feira,1
2025-03-17,a9d0dd49108a,Segunda-feira,1
2025-03-17,4018ed976111,Segunda-feira,1
2025-03-17,6b7745a01a99,Segunda-feira,1
2025-03-17,4c4b7c39f13b,Segunda-feira,1
2025-03-17,6d496ba8faf4,Segunda-feira,1
2025-03-17,63e872be2ff0,Segunda-feira,1
2025-03-17,85567f102e4f,Segunda-feira,1
2025-03-17,08352becd6b1,Segunda-feira,1
2025-03-17,b2dfe6286b95,Segunda-feira,1
2025-03-17,2c5488e64d4a,Segunda-feira,1
2025-03-17,f046fedc86bc,Segunda-feira,1
2025-03-17,ea36f6b0016c,Segunda-feira,1
2025-03-17,26629117c59b,Segunda-feira,1
2025-03-17,c33c2152e936,Segunda-feira,1
2025-03-17,7f322c365f5e,Segunda-feira,1
2025-03-17,fab4e61e95af,Segunda-feira,1
2025-03-17,2943f13141f4,Segunda-feira,1
2025-03-17,772a94c9d8c7,Segunda-feira,1
2025-03-17,cd0b54079260,Segunda-feira,1
2025-03-17,ff36875fc73b,Segunda-feira,1
2025-03-17,13aa0b70205d,Segunda-feira,1
2025-03-17,65c4dfa54706,Segunda-feira,1
2025-03-17,4910bf8d889c,Segunda-feira,1
2025-03-17,3a2a0a233509,Segunda-feira,1
2025-03-17,0b13888eabb7,Segunda-feira,1
2025-03-17,4b47e5fb0990,Segunda-feira,1
2025-03-17,caa915a0e28e,Segunda-feira,1
2025-03-17,7711aaa2eab8,Segunda-feira,1
2025-03-17,559588ec1d60,Segunda-feira,1
2025-03-17,254ca5d6a606,Segunda-feira,1
2025-03-17,0cdce6f54e3c,Segunda-feira,1
2025-03-17,6fb34f592ab2,Segunda-feira,1
2025-03-17,ffb76b111799,Segunda-feira,1
2025-03-17,5eb6fb4f55df,Segunda-feira,1
2025-03-17,d7efc127e146,Segunda-feira,1
2025-03-17,c29c85e4bb75,Segunda-feira,1
2025-03-17,08ff5947a2e6,Segunda-feira,1
2025-03-17,7bfac74a5c74,Segunda-feira,1
2025-03-17,f3fc55ccd294,Segunda-feira,1
2025-03-17,b4b6d2633322,Segunda-feira,1
