data,id_aluno_anonimo,turma,categoria_reserva,dia_semana
2025-06-13,6fa1e13d71b6,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,8e3579668e22,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,d43c1b4d5f48,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,9a8c0048d01a,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,589505b2bb0c,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,882e13e14ee1,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,f5a842dc5642,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,f534c8a977b3,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,50c649c83d14,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,82a20e4f739f,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,5fe80f30c0c9,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,916a76566a04,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,b533d190a8db,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,7d186ed0a704,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,90a0b32790a0,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,e9a75f358a09,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,9f6322171563,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,a0676c37d0df,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,6fcd7eac6db9,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,c4ecf3f52bb8,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,8c4c0cd54d12,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,4e105cdf347f,2º A - MAC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Sexta-feira
2025-06-13,9dacd50beab0,2º A - MAC,PRATO SEM A PROTEINA TRADICIONAL E VEGETARIANA,Sexta-feira
2025-06-16,772130313177,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,040eef61e258,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,a9d0dd49108a,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,eb3349a2dc22,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,2022c28006fb,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,dce3c331d630,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,4018ed976111,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,33acb4bc7754,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,772a94c9d8c7,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,54922f52e380,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,a798330c2351,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,5a165e86851e,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,bf04e4b2c5fd,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,efdc2c15dba5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,2877a4c33350,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,890980dc60a8,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,89867c29e006,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,023886d488c5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,3d97ba9f7523,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,163062f2bb93,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,f046fedc86bc,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,db6cfb0073b0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,c33c2152e936,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,49e0e2bea2f1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,85567f102e4f,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,08352becd6b1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,ea36f6b0016c,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,2c5488e64d4a,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,b2dfe6286b95,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,26629117c59b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,4c4b7c39f13b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,ff36875fc73b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,eb836b5d098b,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,654f874b1492,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,8ad34463589f,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,13aa0b70205d,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,1cb35ccd8f51,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,cd0b54079260,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,7f322c365f5e,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,63e872be2ff0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,2943f13141f4,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,ee6d9cabbd62,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,6b7745a01a99,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,266c1faf2cf5,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,0ab8e7d3fe26,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,cc02ca1ca595,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,7ecb38769994,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,d836abb9aa16,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,a2a66182c619,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,4eb9aa39efe5,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,1e569095fb53,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,6af904f5bee1,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,725032e7bb70,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,00fd4a6f4d39,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,8dbcf1d060dd,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,99250719f233,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,9d46cfe9afd3,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,81830914ea9b,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,f158428f41da,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,3bbeeb77a9b7,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,6271d49142ae,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,f728a8f88c37,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,954ecee0f224,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,583b698fc11e,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,20a051c61518,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,316a2b2c8886,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,e5347006116c,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,c15d25d9c7df,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,3f6652f14ca6,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,bdedbfa75ab5,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,0b37ea2ce13a,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,dd21cb91de2f,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,2a05adb85e9d,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,1e98c346dfb0,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,19568dd9f215,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,e8011f9b6da2,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,182ab2b515c7,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,b0f9b91b4fdb,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,fdf6171b69f3,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,ca38cf9a4795,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,210cfed1b9b3,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,3a8d2c066871,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,377fa0c3a2f3,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,1b568ac690ed,2º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,f5a842dc5642,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,916a76566a04,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,fc6d6e7ec3f7,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,8e3579668e22,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,6fa1e13d71b6,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,a68fe0403fa5,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,589505b2bb0c,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,f8bfdf96a81c,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,b533d190a8db,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,0df25cb54aa4,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,36a6ba66bcdb,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,51613989a44d,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,0971a43c824f,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,2cb319d4a66d,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,acf394aac1e6,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,0b7b89463848,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,9a8c0048d01a,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,6eec639912bc,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,14be7698f145,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,49bc71388ba8,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,3eb8847a2ddd,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,bd3acd0cb3d8,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,5b05f5381029,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,88f107b03390,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,14fd70902b6d,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,882e13e14ee1,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,5fe80f30c0c9,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,d43c1b4d5f48,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,90a0b32790a0,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,46b817512975,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,7d186ed0a704,2º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,9d21325604f0,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,d3105e9150d0,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,2d5baea2c5cf,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,0ffd5442a593,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,e877bca71614,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,d7efc127e146,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,5eb6fb4f55df,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,f208a3bbc402,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,4890833201f0,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,7bfac74a5c74,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,dfa4128fd68e,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,6dcf75c8e8b0,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,af9d6b60c332,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,936ad81ea1d9,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,f3fc55ccd294,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,d5189ba83998,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,a199fd43683b,3º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,ffb76b111799,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,dea4438f1d5a,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,efcc9b3c8323,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,9148c078a917,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,5d18e4cb2c03,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,19a223e6452f,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,b697af99d971,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,5776cfba0907,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,89aab8c5b9bc,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,6fb34f592ab2,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,3a2a0a233509,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,559588ec1d60,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,baf907bfe2b9,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,254ca5d6a606,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,e5c39016b8f9,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,807cb92b4ed6,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,57886839a426,3º B - MEC,PRATO VEGETARIANO (A OPÇÃO PROTÉICA NÃO É CARNE),Segunda-feira
2025-06-16,30800e916c75,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,46eed6070c3b,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,6f0ecd416b34,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,94e476db2979,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-16,1acddcd20312,3º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Segunda-feira
2025-06-17,772130313177,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,040eef61e258,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,0ed03ff72524,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,4674412bd2fa,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,a9d0dd49108a,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,eb3349a2dc22,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,2022c28006fb,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,ef29dc683090,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,2805df6072ae,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,dce3c331d630,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,4018ed976111,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,33acb4bc7754,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,772a94c9d8c7,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,54922f52e380,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,a798330c2351,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,5a165e86851e,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,bf04e4b2c5fd,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,efdc2c15dba5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,2877a4c33350,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,890980dc60a8,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,89867c29e006,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,f952e271f8eb,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,023886d488c5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,3d97ba9f7523,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,133eeff47546,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,9265272adfd5,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,163062f2bb93,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,f6577d609edc,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,ea7f78b39383,1º A - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,f046fedc86bc,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,db6cfb0073b0,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,c33c2152e936,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,49e0e2bea2f1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,85567f102e4f,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
2025-06-17,08352becd6b1,1º B - MEC,PRATO TRADICIONAL (A OPÇÃO PROTÉICA É CARNE),Terça-feira
